Image,Age
anger/image0027809.jpg,53.883216857910156
anger/image0017712.jpg,26.192529678344727
anger/image0015111.jpg,22.527196884155273
anger/image0028290.jpg,65.96498107910156
anger/image0011411.jpg,43.376914978027344
anger/image0020814.jpg,32.40568161010742
anger/image0010727.jpg,63.73568344116211
anger/image0020182.jpg,62.7038688659668
anger/image0029818.jpg,17.458948135375977
anger/image0022781.jpg,21.21729850769043
anger/image0026281.jpg,41.798866271972656
anger/image0024496.jpg,27.09952735900879
anger/image0028521.jpg,48.263614654541016
anger/image0019930.jpg,57.69966125488281
anger/image0024469.jpg,19.07770347595215
anger/image0029165.jpg,40.980892181396484
anger/image0021539.jpg,60.08184051513672
anger/image0027148.jpg,30.670724868774414
anger/image0004949.jpg,10.984997749328613
anger/image0012695.jpg,49.910247802734375
anger/image0022756.jpg,24.05234718322754
anger/image0024327.jpg,46.619178771972656
anger/image0020155.jpg,61.25708770751953
anger/image0029398.jpg,2.672879457473755
anger/image0028086.jpg,72.6965103149414
anger/image0018145.jpg,61.267452239990234
anger/image0028092.jpg,24.251914978027344
anger/image0019529.jpg,19.681489944458008
anger/image0004550.jpg,45.914642333984375
anger/image0026083.jpg,42.54237365722656
anger/image0000722.jpg,29.542098999023438
anger/image0020394.jpg,25.53489112854004
anger/image0019515.jpg,46.51273727416992
anger/image0013986.jpg,47.80507278442383
anger/image0021061.jpg,40.926815032958984
anger/image0028051.jpg,19.596521377563477
anger/image0009909.jpg,27.918840408325195
anger/image0024643.jpg,30.094743728637695
anger/image0030636.jpg,11.888397216796875
anger/image0029373.jpg,56.99347686767578
anger/image0027438.jpg,42.48412322998047
anger/image0019449.jpg,26.456859588623047
anger/image0008544.jpg,22.3847599029541
anger/image0018757.jpg,17.96091079711914
anger/image0003411.jpg,24.289052963256836
anger/image0018031.jpg,18.88266944885254
anger/image0018025.jpg,32.89853286743164
anger/image0012508.jpg,27.93721580505371
anger/image0028858.jpg,44.421661376953125
anger/image0008550.jpg,40.87763595581055
anger/image0026875.jpg,44.806617736816406
anger/image0004342.jpg,19.20435905456543
anger/image0024092.jpg,52.067142486572266
anger/image0028870.jpg,33.85969924926758
anger/image0018019.jpg,28.023426055908203
anger/image0020586.jpg,5.757794380187988
anger/image0021840.jpg,13.997023582458496
anger/image0019307.jpg,32.900123596191406
anger/image0023702.jpg,14.160572052001953
anger/image0030018.jpg,25.22376251220703
anger/image0028657.jpg,19.944625854492188
anger/image0027564.jpg,60.075923919677734
anger/image0029549.jpg,17.55469512939453
anger/image0028131.jpg,38.82990264892578
anger/image0027202.jpg,70.62004089355469
anger/image0014804.jpg,14.526634216308594
anger/image0021101.jpg,49.24689865112305
anger/image0004381.jpg,15.338800430297852
anger/image0002928.jpg,67.42301177978516
anger/image0030742.jpg,36.31178283691406
anger/image0005935.jpg,71.53734588623047
anger/image0013831.jpg,14.602643966674805
anger/image0030030.jpg,57.488609313964844
anger/image0006582.jpg,55.86079406738281
anger/image0029950.jpg,62.27716827392578
anger/image0029788.jpg,34.19988250732422
anger/image0028482.jpg,3.2752139568328857
anger/image0005276.jpg,5.167089462280273
anger/image0003161.jpg,22.85625457763672
anger/image0019139.jpg,49.5527458190918
anger/image0020948.jpg,12.685935974121094
anger/image0030583.jpg,53.9683952331543
anger/image0010135.jpg,21.49974250793457
anger/image0022839.jpg,53.801368713378906
anger/image0026493.jpg,59.8990478515625
anger/image0027955.jpg,28.537736892700195
anger/image0022178.jpg,8.53244400024414
anger/image0027000.jpg,11.500127792358398
anger/image0021317.jpg,18.2116756439209
anger/image0028455.jpg,61.07798385620117
anger/image0019844.jpg,8.620156288146973
anger/image0028441.jpg,59.8702278137207
anger/image0023272.jpg,36.20536804199219
anger/image0023528.jpg,60.20940017700195
anger/image0003820.jpg,15.695136070251465
anger/image0024521.jpg,26.100202560424805
anger/image0015924.jpg,40.76353073120117
anger/image0022637.jpg,28.887903213500977
anger/image0021458.jpg,13.642095565795898
anger/image0002281.jpg,54.704673767089844
anger/image0010849.jpg,25.26005744934082
anger/image0030541.jpg,63.84388732910156
anger/image0030227.jpg,18.889039993286133
anger/image0017840.jpg,34.54637908935547
anger/image0019845.jpg,43.808834075927734
anger/image0017868.jpg,13.479679107666016
anger/image0023515.jpg,20.793153762817383
anger/image0021464.jpg,8.7219877243042
anger/image0028332.jpg,33.22834396362305
anger/image0025170.jpg,55.674442291259766
anger/image0006971.jpg,38.17526626586914
anger/image0021316.jpg,59.08360290527344
anger/image0000333.jpg,56.56571578979492
anger/image0002524.jpg,39.234527587890625
anger/image0000441.jpg,61.00603485107422
anger/image0019110.jpg,34.54226303100586
anger/image0006756.jpg,11.99631118774414
anger/image0022810.jpg,24.537519454956055
anger/image0028483.jpg,38.83580017089844
anger/image0019886.jpg,16.503751754760742
anger/image0025819.jpg,11.775276184082031
anger/image0007312.jpg,24.752761840820312
anger/image0019892.jpg,51.69978713989258
anger/image0006597.jpg,30.752138137817383
anger/image0018971.jpg,63.80739974975586
anger/image0026121.jpg,17.69266700744629
anger/image0025428.jpg,62.41511154174805
anger/image0028124.jpg,28.38945198059082
anger/image0020578.jpg,60.107887268066406
anger/image0023717.jpg,49.272674560546875
anger/image0018781.jpg,59.57194137573242
