Image,Age
neutral/ffhq_5267.png,21.468019485473633
neutral/ffhq_2508.png,22.372419357299805
neutral/ffhq_4179.png,2.681382894515991
neutral/ffhq_1001.png,29.752670288085938
neutral/ffhq_1767.png,21.160659790039062
neutral/ffhq_738.png,27.442216873168945
neutral/ffhq_5501.png,13.117353439331055
neutral/ffhq_5515.png,45.77781295776367
neutral/ffhq_1773.png,43.6302375793457
neutral/ffhq_1015.png,43.85620880126953
neutral/ffhq_5273.png,46.74674606323242
neutral/ffhq_2534.png,54.02607727050781
neutral/ffhq_4145.png,54.99718475341797
neutral/ffhq_4623.png,52.73637390136719
neutral/ffhq_704.png,2.9008471965789795
neutral/ffhq_2252.png,26.660110473632812
neutral/ffhq_1983.png,9.490570068359375
neutral/ffhq_1997.png,27.233060836791992
neutral/ffhq_4637.png,15.99313735961914
neutral/ffhq_710.png,36.17999267578125
neutral/ffhq_2246.png,69.06749725341797
neutral/ffhq_5529.png,56.84392547607422
neutral/ffhq_2520.png,50.351585388183594
neutral/ffhq_4151.png,32.28017807006836
neutral/ffhq_1029.png,2.765753984451294
neutral/ffhq_4804.png,19.959150314331055
neutral/ffhq_923.png,7.806025505065918
neutral/ffhq_1968.png,15.462818145751953
neutral/ffhq_4810.png,52.85441589355469
neutral/ffhq_937.png,15.449673652648926
neutral/ffhq_3819.png,19.130250930786133
neutral/ffhq_4186.png,19.575071334838867
neutral/ffhq_5298.png,24.82981300354004
neutral/ffhq_3831.png,49.38249206542969
neutral/ffhq_1940.png,34.13255310058594
neutral/ffhq_1798.png,21.79527473449707
neutral/ffhq_4838.png,12.477014541625977
neutral/ffhq_2291.png,32.581092834472656
neutral/ffhq_2285.png,17.789674758911133
neutral/ffhq_1954.png,22.585538864135742
neutral/ffhq_4192.png,19.89954376220703
neutral/ffhq_3825.png,41.42463684082031
neutral/ffhq_1565.png,2.974825620651245
neutral/ffhq_1203.png,40.52281188964844
neutral/ffhq_5065.png,26.37244415283203
neutral/ffhq_248.png,33.11346435546875
neutral/ffhq_5071.png,58.23869323730469
neutral/ffhq_1217.png,17.224048614501953
neutral/ffhq_1571.png,6.939037322998047
neutral/ffhq_2078.png,6.201693534851074
neutral/ffhq_4409.png,29.84851837158203
neutral/ffhq_1559.png,17.340538024902344
neutral/ffhq_2050.png,25.69603729248047
neutral/ffhq_506.png,18.401247024536133
neutral/ffhq_4421.png,14.80103874206543
neutral/ffhq_4347.png,20.95415496826172
neutral/ffhq_2736.png,20.521135330200195
neutral/ffhq_260.png,43.94050598144531
neutral/ffhq_5059.png,10.338577270507812
neutral/ffhq_4353.png,9.10567569732666
neutral/ffhq_2722.png,32.967628479003906
neutral/ffhq_274.png,55.88022994995117
neutral/ffhq_2044.png,57.128936767578125
neutral/ffhq_512.png,19.591720581054688
neutral/ffhq_4435.png,53.19917678833008
neutral/ffhq_2911.png,3.790295362472534
neutral/ffhq_2905.png,41.78504943847656
neutral/ffhq_2093.png,17.15155029296875
neutral/image0016197.jpg,28.6102352142334
neutral/ffhq_4384.png,33.20462417602539
neutral/ffhq_2939.png,47.402137756347656
neutral/ffhq_4390.png,23.12479591369629
neutral/image0000939.jpg,28.429285049438477
neutral/ffhq_2087.png,14.402862548828125
neutral/ffhq_4569.png,17.378740310668945
neutral/ffhq_2118.png,3.838639974594116
neutral/ffhq_1411.png,15.740761756896973
neutral/ffhq_1377.png,32.16533660888672
neutral/ffhq_5111.png,22.886831283569336
neutral/ffhq_328.png,64.770263671875
neutral/ffhq_5105.png,17.4836483001709
neutral/ffhq_1363.png,45.01698303222656
neutral/ffhq_1405.png,14.111474990844727
neutral/ffhq_5663.png,14.235553741455078
neutral/ffhq_4555.png,53.69479751586914
neutral/ffhq_2124.png,2.112978935241699
neutral/ffhq_472.png,18.93297004699707
neutral/ffhq_2642.png,22.6190242767334
neutral/ffhq_314.png,42.59952163696289
neutral/ffhq_4233.png,41.71338653564453
neutral/ffhq_5139.png,22.322078704833984
neutral/ffhq_2656.png,17.15520668029785
neutral/ffhq_300.png,29.793359756469727
neutral/ffhq_4227.png,22.988683700561523
neutral/ffhq_4541.png,39.87245178222656
neutral/ffhq_2130.png,9.164560317993164
